center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_42_52_709.jpg, IMG/left_2016_12_01_13_42_52_709.jpg, IMG/right_2016_12_01_13_42_52_709.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_42_52_809.jpg, IMG/left_2016_12_01_13_42_52_809.jpg, IMG/right_2016_12_01_13_42_52_809.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_42_52_912.jpg, IMG/left_2016_12_01_13_42_52_912.jpg, IMG/right_2016_12_01_13_42_52_912.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_42_53_014.jpg, IMG/left_2016_12_01_13_42_53_014.jpg, IMG/right_2016_12_01_13_42_53_014.jpg,0,0.9855326,0,30.18653
IMG/center_2016_12_01_13_42_53_117.jpg, IMG/left_2016_12_01_13_42_53_117.jpg, IMG/right_2016_12_01_13_42_53_117.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_42_53_219.jpg, IMG/left_2016_12_01_13_42_53_219.jpg, IMG/right_2016_12_01_13_42_53_219.jpg,0,0.9855326,0,30.18656
IMG/center_2016_12_01_13_42_53_321.jpg, IMG/left_2016_12_01_13_42_53_321.jpg, IMG/right_2016_12_01_13_42_53_321.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_42_53_423.jpg, IMG/left_2016_12_01_13_42_53_423.jpg, IMG/right_2016_12_01_13_42_53_423.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_42_53_524.jpg, IMG/left_2016_12_01_13_42_53_524.jpg, IMG/right_2016_12_01_13_42_53_524.jpg,-0.05026283,0.9855326,0,30.18604
IMG/center_2016_12_01_13_42_53_625.jpg, IMG/left_2016_12_01_13_42_53_625.jpg, IMG/right_2016_12_01_13_42_53_625.jpg,-0.0787459,0.9855326,0,30.18555
IMG/center_2016_12_01_13_42_53_725.jpg, IMG/left_2016_12_01_13_42_53_725.jpg, IMG/right_2016_12_01_13_42_53_725.jpg,-0.08824026,0.9855326,0,30.18563
IMG/center_2016_12_01_13_42_53_827.jpg, IMG/left_2016_12_01_13_42_53_827.jpg, IMG/right_2016_12_01_13_42_53_827.jpg,-0.1167233,0.9855326,0,30.18523
IMG/center_2016_12_01_13_42_53_927.jpg, IMG/left_2016_12_01_13_42_53_927.jpg, IMG/right_2016_12_01_13_42_53_927.jpg,-0.135712,0.9855326,0,30.18511
IMG/center_2016_12_01_13_42_54_028.jpg, IMG/left_2016_12_01_13_42_54_028.jpg, IMG/right_2016_12_01_13_42_54_028.jpg,-0.1262177,0.9855326,0,30.18616
IMG/center_2016_12_01_13_42_54_129.jpg, IMG/left_2016_12_01_13_42_54_129.jpg, IMG/right_2016_12_01_13_42_54_129.jpg,-0.1262177,0.9855326,0,30.1862
IMG/center_2016_12_01_13_42_54_230.jpg, IMG/left_2016_12_01_13_42_54_230.jpg, IMG/right_2016_12_01_13_42_54_230.jpg,0,0.9855326,0,30.18624
IMG/center_2016_12_01_13_42_54_333.jpg, IMG/left_2016_12_01_13_42_54_333.jpg, IMG/right_2016_12_01_13_42_54_333.jpg,0,0.9855326,0,30.18657
IMG/center_2016_12_01_13_42_54_434.jpg, IMG/left_2016_12_01_13_42_54_434.jpg, IMG/right_2016_12_01_13_42_54_434.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_42_54_536.jpg, IMG/left_2016_12_01_13_42_54_536.jpg, IMG/right_2016_12_01_13_42_54_536.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_42_54_637.jpg, IMG/left_2016_12_01_13_42_54_637.jpg, IMG/right_2016_12_01_13_42_54_637.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_42_54_739.jpg, IMG/left_2016_12_01_13_42_54_739.jpg, IMG/right_2016_12_01_13_42_54_739.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_42_54_841.jpg, IMG/left_2016_12_01_13_42_54_841.jpg, IMG/right_2016_12_01_13_42_54_841.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_42_54_944.jpg, IMG/left_2016_12_01_13_42_54_944.jpg, IMG/right_2016_12_01_13_42_54_944.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_42_55_046.jpg, IMG/left_2016_12_01_13_42_55_046.jpg, IMG/right_2016_12_01_13_42_55_046.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_42_55_148.jpg, IMG/left_2016_12_01_13_42_55_148.jpg, IMG/right_2016_12_01_13_42_55_148.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_42_55_250.jpg, IMG/left_2016_12_01_13_42_55_250.jpg, IMG/right_2016_12_01_13_42_55_250.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_42_55_350.jpg, IMG/left_2016_12_01_13_42_55_350.jpg, IMG/right_2016_12_01_13_42_55_350.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_42_55_451.jpg, IMG/left_2016_12_01_13_42_55_451.jpg, IMG/right_2016_12_01_13_42_55_451.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_42_55_553.jpg, IMG/left_2016_12_01_13_42_55_553.jpg, IMG/right_2016_12_01_13_42_55_553.jpg,0,0.9855326,0,30.1866
IMG/center_2016_12_01_13_42_55_654.jpg, IMG/left_2016_12_01_13_42_55_654.jpg, IMG/right_2016_12_01_13_42_55_654.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_42_55_754.jpg, IMG/left_2016_12_01_13_42_55_754.jpg, IMG/right_2016_12_01_13_42_55_754.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_42_55_857.jpg, IMG/left_2016_12_01_13_42_55_857.jpg, IMG/right_2016_12_01_13_42_55_857.jpg,0.01391724,0.9855326,0,30.18657
IMG/center_2016_12_01_13_42_55_960.jpg, IMG/left_2016_12_01_13_42_55_960.jpg, IMG/right_2016_12_01_13_42_55_960.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_42_56_062.jpg, IMG/left_2016_12_01_13_42_56_062.jpg, IMG/right_2016_12_01_13_42_56_062.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_42_56_162.jpg, IMG/left_2016_12_01_13_42_56_162.jpg, IMG/right_2016_12_01_13_42_56_162.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_42_56_263.jpg, IMG/left_2016_12_01_13_42_56_263.jpg, IMG/right_2016_12_01_13_42_56_263.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_42_56_365.jpg, IMG/left_2016_12_01_13_42_56_365.jpg, IMG/right_2016_12_01_13_42_56_365.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_42_56_466.jpg, IMG/left_2016_12_01_13_42_56_466.jpg, IMG/right_2016_12_01_13_42_56_466.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_42_56_568.jpg, IMG/left_2016_12_01_13_42_56_568.jpg, IMG/right_2016_12_01_13_42_56_568.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_42_56_669.jpg, IMG/left_2016_12_01_13_42_56_669.jpg, IMG/right_2016_12_01_13_42_56_669.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_42_56_771.jpg, IMG/left_2016_12_01_13_42_56_771.jpg, IMG/right_2016_12_01_13_42_56_771.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_42_56_873.jpg, IMG/left_2016_12_01_13_42_56_873.jpg, IMG/right_2016_12_01_13_42_56_873.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_42_56_974.jpg, IMG/left_2016_12_01_13_42_56_974.jpg, IMG/right_2016_12_01_13_42_56_974.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_42_57_076.jpg, IMG/left_2016_12_01_13_42_57_076.jpg, IMG/right_2016_12_01_13_42_57_076.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_42_57_178.jpg, IMG/left_2016_12_01_13_42_57_178.jpg, IMG/right_2016_12_01_13_42_57_178.jpg,0,0.9855326,0,30.18658
IMG/center_2016_12_01_13_42_57_280.jpg, IMG/left_2016_12_01_13_42_57_280.jpg, IMG/right_2016_12_01_13_42_57_280.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_42_57_380.jpg, IMG/left_2016_12_01_13_42_57_380.jpg, IMG/right_2016_12_01_13_42_57_380.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_42_57_483.jpg, IMG/left_2016_12_01_13_42_57_483.jpg, IMG/right_2016_12_01_13_42_57_483.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_42_57_586.jpg, IMG/left_2016_12_01_13_42_57_586.jpg, IMG/right_2016_12_01_13_42_57_586.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_42_57_688.jpg, IMG/left_2016_12_01_13_42_57_688.jpg, IMG/right_2016_12_01_13_42_57_688.jpg,-0.03127411,0.9855326,0,30.18636
IMG/center_2016_12_01_13_42_57_790.jpg, IMG/left_2016_12_01_13_42_57_790.jpg, IMG/right_2016_12_01_13_42_57_790.jpg,-0.03127411,0.9855326,0,30.18655
IMG/center_2016_12_01_13_42_57_890.jpg, IMG/left_2016_12_01_13_42_57_890.jpg, IMG/right_2016_12_01_13_42_57_890.jpg,-0.03127411,0.9855326,0,30.18657
IMG/center_2016_12_01_13_42_57_992.jpg, IMG/left_2016_12_01_13_42_57_992.jpg, IMG/right_2016_12_01_13_42_57_992.jpg,-0.03127411,0.9855326,0,30.18658
IMG/center_2016_12_01_13_42_58_095.jpg, IMG/left_2016_12_01_13_42_58_095.jpg, IMG/right_2016_12_01_13_42_58_095.jpg,-0.03127411,0.9855326,0,30.18659
IMG/center_2016_12_01_13_42_58_198.jpg, IMG/left_2016_12_01_13_42_58_198.jpg, IMG/right_2016_12_01_13_42_58_198.jpg,-0.04076847,0.9855326,0,30.18652
IMG/center_2016_12_01_13_42_58_300.jpg, IMG/left_2016_12_01_13_42_58_300.jpg, IMG/right_2016_12_01_13_42_58_300.jpg,-0.05026283,0.9855326,0,30.18643
IMG/center_2016_12_01_13_42_58_402.jpg, IMG/left_2016_12_01_13_42_58_402.jpg, IMG/right_2016_12_01_13_42_58_402.jpg,-0.05026283,0.9855326,0,30.18652
IMG/center_2016_12_01_13_42_58_504.jpg, IMG/left_2016_12_01_13_42_58_504.jpg, IMG/right_2016_12_01_13_42_58_504.jpg,-0.05026283,0.9855326,0,30.18652
IMG/center_2016_12_01_13_42_58_605.jpg, IMG/left_2016_12_01_13_42_58_605.jpg, IMG/right_2016_12_01_13_42_58_605.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_42_58_707.jpg, IMG/left_2016_12_01_13_42_58_707.jpg, IMG/right_2016_12_01_13_42_58_707.jpg,0,0.9855326,0,30.18653
IMG/center_2016_12_01_13_42_58_808.jpg, IMG/left_2016_12_01_13_42_58_808.jpg, IMG/right_2016_12_01_13_42_58_808.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_42_58_911.jpg, IMG/left_2016_12_01_13_42_58_911.jpg, IMG/right_2016_12_01_13_42_58_911.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_42_59_012.jpg, IMG/left_2016_12_01_13_42_59_012.jpg, IMG/right_2016_12_01_13_42_59_012.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_42_59_113.jpg, IMG/left_2016_12_01_13_42_59_113.jpg, IMG/right_2016_12_01_13_42_59_113.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_42_59_215.jpg, IMG/left_2016_12_01_13_42_59_215.jpg, IMG/right_2016_12_01_13_42_59_215.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_42_59_317.jpg, IMG/left_2016_12_01_13_42_59_317.jpg, IMG/right_2016_12_01_13_42_59_317.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_42_59_420.jpg, IMG/left_2016_12_01_13_42_59_420.jpg, IMG/right_2016_12_01_13_42_59_420.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_42_59_523.jpg, IMG/left_2016_12_01_13_42_59_523.jpg, IMG/right_2016_12_01_13_42_59_523.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_42_59_625.jpg, IMG/left_2016_12_01_13_42_59_625.jpg, IMG/right_2016_12_01_13_42_59_625.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_42_59_727.jpg, IMG/left_2016_12_01_13_42_59_727.jpg, IMG/right_2016_12_01_13_42_59_727.jpg,-0.06925154,0.9855326,0,30.18528
IMG/center_2016_12_01_13_42_59_829.jpg, IMG/left_2016_12_01_13_42_59_829.jpg, IMG/right_2016_12_01_13_42_59_829.jpg,-0.2781274,0.9855326,0,30.17104
IMG/center_2016_12_01_13_42_59_932.jpg, IMG/left_2016_12_01_13_42_59_932.jpg, IMG/right_2016_12_01_13_42_59_932.jpg,-0.2876218,0.9855326,0,30.17794
IMG/center_2016_12_01_13_43_00_032.jpg, IMG/left_2016_12_01_13_43_00_032.jpg, IMG/right_2016_12_01_13_43_00_032.jpg,-0.2876218,0.9855326,0,30.18184
IMG/center_2016_12_01_13_43_00_133.jpg, IMG/left_2016_12_01_13_43_00_133.jpg, IMG/right_2016_12_01_13_43_00_133.jpg,-0.0122854,0.9855326,0,30.18441
IMG/center_2016_12_01_13_43_00_235.jpg, IMG/left_2016_12_01_13_43_00_235.jpg, IMG/right_2016_12_01_13_43_00_235.jpg,0,0.9855326,0,30.18594
IMG/center_2016_12_01_13_43_00_337.jpg, IMG/left_2016_12_01_13_43_00_337.jpg, IMG/right_2016_12_01_13_43_00_337.jpg,0,0.9855326,0,30.18657
IMG/center_2016_12_01_13_43_00_438.jpg, IMG/left_2016_12_01_13_43_00_438.jpg, IMG/right_2016_12_01_13_43_00_438.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_43_00_538.jpg, IMG/left_2016_12_01_13_43_00_538.jpg, IMG/right_2016_12_01_13_43_00_538.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_43_00_641.jpg, IMG/left_2016_12_01_13_43_00_641.jpg, IMG/right_2016_12_01_13_43_00_641.jpg,0.1765823,0.9855326,0,30.1771
IMG/center_2016_12_01_13_43_00_742.jpg, IMG/left_2016_12_01_13_43_00_742.jpg, IMG/right_2016_12_01_13_43_00_742.jpg,0.1861508,0.9855326,0,30.1814
IMG/center_2016_12_01_13_43_00_843.jpg, IMG/left_2016_12_01_13_43_00_843.jpg, IMG/right_2016_12_01_13_43_00_843.jpg,0.3009732,0.9855326,0,30.17266
IMG/center_2016_12_01_13_43_00_945.jpg, IMG/left_2016_12_01_13_43_00_945.jpg, IMG/right_2016_12_01_13_43_00_945.jpg,0.3009732,0.9855326,0,30.17801
IMG/center_2016_12_01_13_43_01_047.jpg, IMG/left_2016_12_01_13_43_01_047.jpg, IMG/right_2016_12_01_13_43_01_047.jpg,0.0904655,0.9855326,0,30.18827
IMG/center_2016_12_01_13_43_01_149.jpg, IMG/left_2016_12_01_13_43_01_149.jpg, IMG/right_2016_12_01_13_43_01_149.jpg,0,0.9855326,0,30.18576
IMG/center_2016_12_01_13_43_01_251.jpg, IMG/left_2016_12_01_13_43_01_251.jpg, IMG/right_2016_12_01_13_43_01_251.jpg,0,0.9855326,0,30.18778
IMG/center_2016_12_01_13_43_01_351.jpg, IMG/left_2016_12_01_13_43_01_351.jpg, IMG/right_2016_12_01_13_43_01_351.jpg,-0.0787459,0.9855326,0,30.18463
IMG/center_2016_12_01_13_43_01_452.jpg, IMG/left_2016_12_01_13_43_01_452.jpg, IMG/right_2016_12_01_13_43_01_452.jpg,-0.107229,0.9855326,0,30.18472
IMG/center_2016_12_01_13_43_01_554.jpg, IMG/left_2016_12_01_13_43_01_554.jpg, IMG/right_2016_12_01_13_43_01_554.jpg,-0.1452064,0.9855326,0,30.18412
IMG/center_2016_12_01_13_43_01_656.jpg, IMG/left_2016_12_01_13_43_01_656.jpg, IMG/right_2016_12_01_13_43_01_656.jpg,-0.2211613,0.9855326,0,30.17974
IMG/center_2016_12_01_13_43_01_756.jpg, IMG/left_2016_12_01_13_43_01_756.jpg, IMG/right_2016_12_01_13_43_01_756.jpg,-0.24015,0.9855326,0,30.18168
IMG/center_2016_12_01_13_43_01_857.jpg, IMG/left_2016_12_01_13_43_01_857.jpg, IMG/right_2016_12_01_13_43_01_857.jpg,-0.2306556,0.9855326,0,30.18434
IMG/center_2016_12_01_13_43_01_959.jpg, IMG/left_2016_12_01_13_43_01_959.jpg, IMG/right_2016_12_01_13_43_01_959.jpg,-0.0787459,0.9855326,0,30.18821
IMG/center_2016_12_01_13_43_02_060.jpg, IMG/left_2016_12_01_13_43_02_060.jpg, IMG/right_2016_12_01_13_43_02_060.jpg,0,0.9855326,0,30.18599
IMG/center_2016_12_01_13_43_02_162.jpg, IMG/left_2016_12_01_13_43_02_162.jpg, IMG/right_2016_12_01_13_43_02_162.jpg,0,0.9855326,0,30.18651
IMG/center_2016_12_01_13_43_02_264.jpg, IMG/left_2016_12_01_13_43_02_264.jpg, IMG/right_2016_12_01_13_43_02_264.jpg,0,0.9855326,0,30.18668
IMG/center_2016_12_01_13_43_02_366.jpg, IMG/left_2016_12_01_13_43_02_366.jpg, IMG/right_2016_12_01_13_43_02_366.jpg,0,0.9855326,0,30.18657
IMG/center_2016_12_01_13_43_02_468.jpg, IMG/left_2016_12_01_13_43_02_468.jpg, IMG/right_2016_12_01_13_43_02_468.jpg,0,0.9855326,0,30.1866
IMG/center_2016_12_01_13_43_02_568.jpg, IMG/left_2016_12_01_13_43_02_568.jpg, IMG/right_2016_12_01_13_43_02_568.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_43_02_669.jpg, IMG/left_2016_12_01_13_43_02_669.jpg, IMG/right_2016_12_01_13_43_02_669.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_43_02_770.jpg, IMG/left_2016_12_01_13_43_02_770.jpg, IMG/right_2016_12_01_13_43_02_770.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_43_02_871.jpg, IMG/left_2016_12_01_13_43_02_871.jpg, IMG/right_2016_12_01_13_43_02_871.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_43_02_971.jpg, IMG/left_2016_12_01_13_43_02_971.jpg, IMG/right_2016_12_01_13_43_02_971.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_43_03_074.jpg, IMG/left_2016_12_01_13_43_03_074.jpg, IMG/right_2016_12_01_13_43_03_074.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_43_03_175.jpg, IMG/left_2016_12_01_13_43_03_175.jpg, IMG/right_2016_12_01_13_43_03_175.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_43_03_276.jpg, IMG/left_2016_12_01_13_43_03_276.jpg, IMG/right_2016_12_01_13_43_03_276.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_43_03_377.jpg, IMG/left_2016_12_01_13_43_03_377.jpg, IMG/right_2016_12_01_13_43_03_377.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_43_03_479.jpg, IMG/left_2016_12_01_13_43_03_479.jpg, IMG/right_2016_12_01_13_43_03_479.jpg,0,0.9855326,0,30.1866
IMG/center_2016_12_01_13_43_03_580.jpg, IMG/left_2016_12_01_13_43_03_580.jpg, IMG/right_2016_12_01_13_43_03_580.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_43_03_682.jpg, IMG/left_2016_12_01_13_43_03_682.jpg, IMG/right_2016_12_01_13_43_03_682.jpg,0,0.9855326,0,30.18668
IMG/center_2016_12_01_13_43_03_784.jpg, IMG/left_2016_12_01_13_43_03_784.jpg, IMG/right_2016_12_01_13_43_03_784.jpg,-0.02177976,0.9855326,0,30.18653
IMG/center_2016_12_01_13_43_03_884.jpg, IMG/left_2016_12_01_13_43_03_884.jpg, IMG/right_2016_12_01_13_43_03_884.jpg,-0.1452064,0.9855326,0,30.18154
IMG/center_2016_12_01_13_43_03_985.jpg, IMG/left_2016_12_01_13_43_03_985.jpg, IMG/right_2016_12_01_13_43_03_985.jpg,-0.1452064,0.9855326,0,30.18438
IMG/center_2016_12_01_13_43_04_087.jpg, IMG/left_2016_12_01_13_43_04_087.jpg, IMG/right_2016_12_01_13_43_04_087.jpg,-0.1452064,0.9855326,0,30.18534
IMG/center_2016_12_01_13_43_04_188.jpg, IMG/left_2016_12_01_13_43_04_188.jpg, IMG/right_2016_12_01_13_43_04_188.jpg,-0.1452064,0.9855326,0,30.18584
IMG/center_2016_12_01_13_43_04_290.jpg, IMG/left_2016_12_01_13_43_04_290.jpg, IMG/right_2016_12_01_13_43_04_290.jpg,0,0.9855326,0,30.18604
IMG/center_2016_12_01_13_43_04_390.jpg, IMG/left_2016_12_01_13_43_04_390.jpg, IMG/right_2016_12_01_13_43_04_390.jpg,0,0.9855326,0,30.18645
IMG/center_2016_12_01_13_43_04_490.jpg, IMG/left_2016_12_01_13_43_04_490.jpg, IMG/right_2016_12_01_13_43_04_490.jpg,0,0.9855326,0,30.18681
IMG/center_2016_12_01_13_43_04_592.jpg, IMG/left_2016_12_01_13_43_04_592.jpg, IMG/right_2016_12_01_13_43_04_592.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_43_04_692.jpg, IMG/left_2016_12_01_13_43_04_692.jpg, IMG/right_2016_12_01_13_43_04_692.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_43_04_794.jpg, IMG/left_2016_12_01_13_43_04_794.jpg, IMG/right_2016_12_01_13_43_04_794.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_43_04_895.jpg, IMG/left_2016_12_01_13_43_04_895.jpg, IMG/right_2016_12_01_13_43_04_895.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_43_04_996.jpg, IMG/left_2016_12_01_13_43_04_996.jpg, IMG/right_2016_12_01_13_43_04_996.jpg,0,0.9855326,0,30.18657
IMG/center_2016_12_01_13_43_05_096.jpg, IMG/left_2016_12_01_13_43_05_096.jpg, IMG/right_2016_12_01_13_43_05_096.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_43_05_197.jpg, IMG/left_2016_12_01_13_43_05_197.jpg, IMG/right_2016_12_01_13_43_05_197.jpg,-0.05975719,0.9855326,0,30.18595
IMG/center_2016_12_01_13_43_05_297.jpg, IMG/left_2016_12_01_13_43_05_297.jpg, IMG/right_2016_12_01_13_43_05_297.jpg,-0.06925154,0.9855326,0,30.18619
IMG/center_2016_12_01_13_43_05_399.jpg, IMG/left_2016_12_01_13_43_05_399.jpg, IMG/right_2016_12_01_13_43_05_399.jpg,-0.06925154,0.9855326,0,30.18631
IMG/center_2016_12_01_13_43_05_501.jpg, IMG/left_2016_12_01_13_43_05_501.jpg, IMG/right_2016_12_01_13_43_05_501.jpg,-0.06925154,0.9855326,0,30.18634
IMG/center_2016_12_01_13_43_05_602.jpg, IMG/left_2016_12_01_13_43_05_602.jpg, IMG/right_2016_12_01_13_43_05_602.jpg,-0.06925154,0.9855326,0,30.18648
IMG/center_2016_12_01_13_43_05_702.jpg, IMG/left_2016_12_01_13_43_05_702.jpg, IMG/right_2016_12_01_13_43_05_702.jpg,-0.06925154,0.9855326,0,30.18656
IMG/center_2016_12_01_13_43_05_805.jpg, IMG/left_2016_12_01_13_43_05_805.jpg, IMG/right_2016_12_01_13_43_05_805.jpg,-0.06925154,0.9855326,0,30.18651
IMG/center_2016_12_01_13_43_05_906.jpg, IMG/left_2016_12_01_13_43_05_906.jpg, IMG/right_2016_12_01_13_43_05_906.jpg,-0.0787459,0.9855326,0,30.18635
IMG/center_2016_12_01_13_43_06_010.jpg, IMG/left_2016_12_01_13_43_06_010.jpg, IMG/right_2016_12_01_13_43_06_010.jpg,-0.08824026,0.9855326,0,30.18621
IMG/center_2016_12_01_13_43_06_111.jpg, IMG/left_2016_12_01_13_43_06_111.jpg, IMG/right_2016_12_01_13_43_06_111.jpg,-0.08824026,0.9855326,0,30.18633
IMG/center_2016_12_01_13_43_06_211.jpg, IMG/left_2016_12_01_13_43_06_211.jpg, IMG/right_2016_12_01_13_43_06_211.jpg,-0.08824026,0.9855326,0,30.18641
IMG/center_2016_12_01_13_43_06_312.jpg, IMG/left_2016_12_01_13_43_06_312.jpg, IMG/right_2016_12_01_13_43_06_312.jpg,-0.08824026,0.9855326,0,30.18642
IMG/center_2016_12_01_13_43_06_412.jpg, IMG/left_2016_12_01_13_43_06_412.jpg, IMG/right_2016_12_01_13_43_06_412.jpg,-0.08824026,0.9855326,0,30.18645
IMG/center_2016_12_01_13_43_06_514.jpg, IMG/left_2016_12_01_13_43_06_514.jpg, IMG/right_2016_12_01_13_43_06_514.jpg,-0.08824026,0.9855326,0,30.18647
IMG/center_2016_12_01_13_43_06_614.jpg, IMG/left_2016_12_01_13_43_06_614.jpg, IMG/right_2016_12_01_13_43_06_614.jpg,-0.09773462,0.9855326,0,30.18623
IMG/center_2016_12_01_13_43_06_715.jpg, IMG/left_2016_12_01_13_43_06_715.jpg, IMG/right_2016_12_01_13_43_06_715.jpg,-0.08824026,0.9855326,0,30.18648
IMG/center_2016_12_01_13_43_06_817.jpg, IMG/left_2016_12_01_13_43_06_817.jpg, IMG/right_2016_12_01_13_43_06_817.jpg,-0.08824026,0.9855326,0,30.18641
IMG/center_2016_12_01_13_43_06_919.jpg, IMG/left_2016_12_01_13_43_06_919.jpg, IMG/right_2016_12_01_13_43_06_919.jpg,-0.08824026,0.9855326,0,30.18645
IMG/center_2016_12_01_13_43_07_019.jpg, IMG/left_2016_12_01_13_43_07_019.jpg, IMG/right_2016_12_01_13_43_07_019.jpg,-0.08824026,0.9855326,0,30.18692
IMG/center_2016_12_01_13_43_07_121.jpg, IMG/left_2016_12_01_13_43_07_121.jpg, IMG/right_2016_12_01_13_43_07_121.jpg,-0.08824026,0.9855326,0,30.18646
IMG/center_2016_12_01_13_43_07_221.jpg, IMG/left_2016_12_01_13_43_07_221.jpg, IMG/right_2016_12_01_13_43_07_221.jpg,-0.08824026,0.9855326,0,30.18651
IMG/center_2016_12_01_13_43_07_322.jpg, IMG/left_2016_12_01_13_43_07_322.jpg, IMG/right_2016_12_01_13_43_07_322.jpg,-0.08824026,0.9855326,0,30.18649
IMG/center_2016_12_01_13_43_07_423.jpg, IMG/left_2016_12_01_13_43_07_423.jpg, IMG/right_2016_12_01_13_43_07_423.jpg,-0.08824026,0.9855326,0,30.18649
IMG/center_2016_12_01_13_43_07_523.jpg, IMG/left_2016_12_01_13_43_07_523.jpg, IMG/right_2016_12_01_13_43_07_523.jpg,-0.0787459,0.9855326,0,30.18666
IMG/center_2016_12_01_13_43_07_623.jpg, IMG/left_2016_12_01_13_43_07_623.jpg, IMG/right_2016_12_01_13_43_07_623.jpg,0,0.9855326,0,30.18649
IMG/center_2016_12_01_13_43_07_725.jpg, IMG/left_2016_12_01_13_43_07_725.jpg, IMG/right_2016_12_01_13_43_07_725.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_43_07_826.jpg, IMG/left_2016_12_01_13_43_07_826.jpg, IMG/right_2016_12_01_13_43_07_826.jpg,0,0.9855326,0,30.18655
IMG/center_2016_12_01_13_43_07_928.jpg, IMG/left_2016_12_01_13_43_07_928.jpg, IMG/right_2016_12_01_13_43_07_928.jpg,0,0.9855326,0,30.18666
